Loan_ID,Customer_ID,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Application_Date,Approval_Status,Default_Status,Monthly_Income,Credit_Score,Employment_Length,Marital_Status,Age,Region,Gender
5502,1388,28963,48,14.71,Education,2020-11-27,Rejected,,12259.833333333334,832,14,Divorced,16,North,Male
5503,1216,34932,36,5.16,Home,2020-07-24,Approved,Paid,12271.5,587,17,Married,37,West,Male
5504,1315,11901,36,13.38,Personal,2021-12-12,Approved,Paid,10437.666666666666,635,19,Divorced,8,Central,Male
5505,1413,38487,12,7.38,Personal,2021-03-23,Approved,Defaulted,6738.333333333333,789,1,Married,5,Central,Female
5506,1339,13597,36,8.02,Personal,2021-03-20,Rejected,,3434.25,412,1,Married,37,West,Female
5507,1390,11855,24,13.26,Personal,2022-11-04,Approved,Paid,6031.416666666667,818,13,Single,11,East,Male
5508,1377,23678,24,17.91,Car,2020-08-27,Approved,Paid,4981.083333333333,641,14,Single,10,Central,Female
5509,1481,13263,48,15.11,Education,2024-10-03,Approved,Defaulted,4873.916666666667,339,6,Single,22,North,Female
5510,1433,30805,48,7.94,Personal,2020-05-28,Approved,Paid,6401.083333333333,385,6,Single,25,West,Male
5511,1168,31143,36,7.29,Personal,2022-03-10,Approved,Paid,4829.583333333333,665,1,Single,44,Central,Male
5512,1339,16874,60,16.26,Business,2022-01-14,Approved,Paid,3434.25,412,14,Single,37,West,Female
5513,1193,32529,24,10.77,Education,2020-01-02,Approved,Paid,7389.25,468,3,Divorced,15,North,Male
5514,1453,25866,24,6.78,Home,2024-04-28,Approved,Paid,11137.25,553,10,Divorced,23,West,Female
5515,1283,19079,36,16.21,Education,2023-07-27,Approved,Paid,3953.3333333333335,533,19,Single,43,Central,Female
5516,1336,12243,24,15.61,Education,2023-07-13,Approved,Paid,8363.083333333334,482,19,Divorced,26,West,Female
5517,1390,34872,24,17.79,Education,2021-10-28,Approved,Paid,6031.416666666667,818,19,Single,11,East,Male
5518,1488,14018,24,16.83,Personal,2020-04-23,Approved,Defaulted,7425.833333333333,843,4,Divorced,16,Central,Female
5519,1013,17100,12,16.07,Personal,2021-09-10,Rejected,,5331.25,718,19,Married,38,Central,Male
5520,1240,24800,48,5.68,Car,2020-12-27,Rejected,,3436.4166666666665,762,10,Divorced,34,Central,Female
5521,1320,31910,24,6.36,Home,2022-06-06,Approved,Defaulted,4039.8333333333335,458,2,Divorced,43,Central,Female
5522,1446,34437,36,12.4,Business,2022-06-10,Approved,Defaulted,5822.0,512,4,Divorced,35,East,Male
5523,1483,42588,12,11.91,Education,2022-01-06,Approved,Defaulted,6722.333333333333,519,6,Married,7,West,Male
5524,1147,16001,36,10.95,Home,2023-09-16,Approved,Defaulted,3032.5,499,7,Single,37,Central,Male
5525,1204,24942,24,10.16,Home,2020-12-10,Approved,Paid,6949.5,587,16,Divorced,16,West,Male
5526,1080,25862,48,10.61,Car,2024-04-04,Rejected,,10865.666666666666,448,7,Divorced,24,Central,Female
5527,1379,16669,36,12.4,Business,2024-06-12,Approved,Paid,4395.583333333333,462,18,Married,22,West,Female
5528,1043,20916,24,5.03,Education,2024-04-11,Approved,Defaulted,8617.083333333334,394,19,Single,31,Central,Female
5529,1458,15878,36,8.39,Business,2024-08-10,Approved,Paid,4770.416666666667,678,9,Divorced,34,South,Female
5530,1089,7985,12,11.74,Car,2023-04-11,Approved,Paid,6161.083333333333,400,10,Married,38,Central,Female
5531,1148,37369,36,14.39,Personal,2023-11-01,Approved,Paid,10979.333333333334,378,13,Single,31,Central,Male
5532,1095,13112,24,7.26,Home,2020-10-10,Approved,Paid,4087.0833333333335,721,18,Single,37,Central,Female
5533,1452,46235,60,12.11,Education,2024-02-27,Approved,Paid,8436.666666666666,365,16,Divorced,40,South,Female
5534,1428,23931,12,14.29,Personal,2020-04-27,Rejected,,4740.083333333333,356,17,Divorced,41,South,Female
5535,1151,32340,36,10.78,Car,2024-09-14,Approved,Paid,8414.083333333334,715,13,Divorced,33,West,Male
5536,1002,5336,24,5.35,Business,2020-10-29,Rejected,,6945.166666666667,780,12,Divorced,13,North,Female
5537,1376,47933,24,10.84,Home,2023-11-18,Rejected,,11965.083333333334,713,10,Married,23,East,Female
5538,1022,24363,36,8.85,Education,2021-09-06,Approved,Paid,4442.333333333333,538,1,Married,40,West,Male
5539,1371,8968,60,17.09,Personal,2021-01-29,Approved,Paid,8868.583333333334,663,8,Divorced,10,West,Female
5540,1313,38678,24,6.62,Personal,2023-03-22,Approved,Paid,10997.166666666666,825,18,Single,22,South,Female
5541,1485,21279,12,13.48,Home,2024-04-06,Rejected,,6260.333333333333,819,2,Divorced,27,Central,Male
5542,1328,8129,24,5.69,Business,2023-09-28,Approved,Paid,6939.333333333333,841,16,Single,6,East,Male
5543,1007,43215,12,10.8,Car,2020-01-28,Approved,Paid,9647.333333333334,479,12,Single,20,North,Male
5544,1206,43897,12,12.2,Business,2021-04-04,Approved,Paid,10507.0,525,9,Single,39,Central,Male
5545,1440,10850,36,8.87,Business,2023-12-26,Approved,Paid,10138.666666666666,831,3,Married,13,Central,Male
5546,1375,25588,12,10.92,Business,2022-12-10,Rejected,,10057.5,707,4,Single,14,South,Male
5547,1451,45214,12,7.13,Home,2023-09-24,Approved,Defaulted,3079.1666666666665,746,2,Single,26,West,Female
5548,1114,16949,48,8.95,Home,2021-09-11,Approved,Defaulted,3550.9166666666665,512,8,Married,31,West,Female
5549,1272,13519,24,13.07,Car,2024-09-07,Approved,Paid,11797.666666666666,790,10,Single,17,Central,Female
5550,1083,31375,12,8.92,Business,2024-10-21,Rejected,,7276.666666666667,489,16,Single,30,East,Male
5551,1179,38082,24,16.7,Home,2022-03-13,Approved,Paid,7976.75,649,11,Divorced,22,West,Male
5552,1210,16737,36,13.17,Car,2023-10-16,Approved,Paid,7742.0,701,18,Single,27,Central,Male
5553,1500,6134,24,10.7,Car,2020-10-04,Approved,Paid,11231.75,836,14,Single,38,South,Female
5554,1464,15938,36,5.5,Business,2024-10-16,Approved,Paid,12464.75,307,8,Single,32,South,Male
5555,1328,29486,12,11.49,Education,2022-02-01,Approved,Defaulted,6939.333333333333,841,15,Single,6,East,Male
5556,1124,31096,36,14.94,Business,2022-12-26,Approved,Defaulted,4400.833333333333,607,17,Single,30,Central,Male
5557,1481,46115,24,8.45,Education,2020-09-16,Approved,Paid,4873.916666666667,339,18,Married,22,North,Female
5558,1113,10592,36,15.49,Car,2023-05-09,Approved,Defaulted,6345.916666666667,312,6,Single,21,West,Female
5559,1012,23108,48,8.27,Home,2021-05-25,Approved,Defaulted,8397.833333333334,561,14,Single,36,East,Male
5560,1126,22270,36,15.71,Personal,2022-11-13,Approved,Paid,12268.75,809,3,Married,15,West,Female
5561,1053,32649,24,6.11,Car,2022-08-20,Approved,Defaulted,2287.8333333333335,691,7,Married,26,North,Male
5562,1331,15997,24,16.26,Home,2024-11-03,Rejected,,10318.833333333334,318,15,Single,44,Central,Male
5563,1389,38489,24,11.49,Car,2021-11-21,Rejected,,10086.25,495,16,Single,14,South,Male
5564,1283,14104,24,8.85,Business,2024-05-08,Approved,Paid,3953.3333333333335,533,16,Single,43,Central,Female
5565,1140,5870,24,8.45,Education,2022-09-08,Approved,Paid,9263.0,429,8,Divorced,17,North,Male
5566,1401,33684,48,10.62,Car,2020-07-03,Approved,Paid,6611.333333333333,464,7,Divorced,29,West,Female
5567,1390,44519,24,17.99,Home,2024-12-17,Approved,Paid,6031.416666666667,818,6,Single,11,East,Male
5568,1097,39524,36,7.86,Business,2024-09-25,Approved,Paid,9787.166666666666,362,2,Married,5,East,Female
5569,1005,35957,36,6.34,Personal,2021-12-24,Approved,Paid,2192.25,640,13,Single,27,West,Male
5570,1057,38885,36,12.61,Business,2020-02-16,Approved,Paid,3165.9166666666665,311,12,Married,14,East,Female
5571,1412,49369,12,11.35,Education,2023-11-07,Rejected,,10414.75,477,15,Married,38,North,Female
5572,1334,40596,48,11.81,Business,2020-01-02,Approved,Paid,11335.166666666666,482,9,Married,34,West,Male
5573,1069,34866,24,13.67,Personal,2021-05-16,Approved,Defaulted,3932.5,586,2,Single,27,West,Female
5574,1118,35676,48,8.47,Home,2021-04-23,Approved,Defaulted,8870.166666666666,637,17,Single,5,South,Female
5575,1376,18878,48,16.84,Car,2021-08-08,Approved,Paid,11965.083333333334,713,5,Married,23,East,Female
5576,1059,44760,48,10.66,Education,2021-11-01,Approved,Paid,10828.833333333334,391,11,Divorced,24,North,Male
5577,1033,32559,36,6.68,Personal,2023-05-18,Approved,Paid,4557.416666666667,698,19,Divorced,31,South,Female
5578,1318,11771,12,14.65,Education,2024-07-26,Approved,Paid,9760.166666666666,835,7,Divorced,15,North,Male
5579,1050,21526,24,13.36,Business,2023-12-06,Approved,Defaulted,4422.0,324,2,Married,42,South,Female
5580,1368,34896,36,9.1,Education,2023-02-03,Rejected,,11392.916666666666,594,16,Single,44,South,Female
5581,1489,36923,24,13.08,Personal,2021-04-05,Approved,Paid,6546.166666666667,823,12,Married,36,West,Male
5582,1019,41203,48,7.86,Car,2022-10-22,Approved,Paid,2385.8333333333335,543,15,Divorced,29,Central,Female
5583,1214,44390,24,10.78,Car,2022-06-11,Approved,Paid,5049.666666666667,713,1,Single,36,North,Male
5584,1197,17852,24,16.69,Education,2020-09-04,Approved,Paid,12091.416666666666,489,13,Married,18,East,Female
5585,1379,48391,24,6.74,Home,2022-04-06,Approved,Paid,4395.583333333333,462,6,Married,22,West,Female
5586,1450,6848,24,10.03,Education,2023-11-05,Approved,Paid,5732.583333333333,325,13,Divorced,16,North,Female
5587,1478,36027,36,15.67,Business,2023-06-21,Rejected,,3757.75,686,18,Married,12,South,Female
5588,1047,40464,48,17.6,Car,2023-02-04,Rejected,,10720.916666666666,680,3,Single,27,South,Female
5589,1167,39485,36,10.9,Car,2020-04-24,Approved,Defaulted,5572.416666666667,531,1,Divorced,14,West,Female
5590,1452,24456,48,11.59,Car,2022-07-29,Rejected,,8436.666666666666,365,15,Divorced,40,South,Female
5591,1289,14259,48,12.44,Home,2021-02-23,Approved,Paid,7984.333333333333,736,13,Single,7,North,Male
5592,1141,40554,48,17.12,Home,2022-11-13,Approved,Paid,5643.916666666667,328,5,Divorced,41,East,Female
5593,1084,18409,12,16.16,Personal,2023-05-09,Approved,Paid,3339.3333333333335,793,13,Married,17,South,Female
5594,1182,8791,48,7.22,Education,2024-09-26,Rejected,,7063.833333333333,619,5,Married,37,North,Male
5595,1391,30864,24,10.68,Education,2023-12-08,Approved,Paid,4046.1666666666665,369,19,Divorced,13,Central,Male
5596,1079,41639,12,11.03,Business,2024-08-25,Approved,Defaulted,8919.583333333334,398,18,Single,5,West,Male
5597,1215,39574,36,15.26,Car,2020-05-03,Approved,Paid,4943.666666666667,471,10,Married,5,East,Male
5598,1014,22888,24,12.84,Home,2024-03-27,Approved,Paid,11904.166666666666,705,8,Single,40,North,Male
5599,1215,24692,12,13.5,Business,2022-02-09,Approved,Defaulted,4943.666666666667,471,15,Married,5,East,Male
5600,1403,28501,12,17.98,Business,2020-09-07,Rejected,,7162.333333333333,320,4,Married,40,North,Male
5601,1128,18304,12,5.97,Home,2023-06-01,Approved,Paid,9146.75,526,2,Divorced,37,South,Male
5602,1310,32527,60,7.9,Education,2023-05-28,Approved,Paid,11249.0,418,6,Divorced,19,East,Female
5603,1477,23074,12,10.3,Car,2023-06-12,Approved,Paid,7186.666666666667,685,3,Single,25,North,Male
5604,1248,20549,24,9.52,Education,2020-11-24,Approved,Paid,9102.25,577,7,Divorced,30,South,Male
5605,1404,34963,36,5.28,Business,2024-11-29,Approved,Paid,11234.916666666666,381,10,Married,11,South,Male
5606,1029,30920,24,6.19,Car,2024-09-01,Approved,Paid,2183.9166666666665,366,6,Married,8,North,Female
5607,1280,35826,60,13.85,Personal,2022-04-21,Approved,Paid,7295.916666666667,312,16,Single,10,East,Female
5608,1338,41071,12,16.43,Business,2024-07-19,Approved,Paid,8613.0,445,2,Single,10,East,Male
5609,1319,21061,36,11.68,Education,2021-09-29,Approved,Paid,5813.333333333333,461,17,Married,36,West,Male
5610,1202,33810,36,12.01,Education,2024-11-25,Approved,Defaulted,6509.75,459,13,Divorced,20,North,Female
5611,1361,27800,60,8.32,Education,2022-03-09,Approved,Paid,8301.583333333334,601,1,Divorced,5,East,Female
5612,1057,48423,36,14.98,Home,2022-08-13,Approved,Paid,3165.9166666666665,311,6,Single,14,East,Female
5613,1392,46692,48,14.77,Business,2021-07-21,Rejected,,7290.916666666667,698,5,Single,38,West,Male
5614,1218,14940,12,12.65,Car,2022-09-24,Approved,Paid,7183.5,412,13,Married,33,West,Male
5615,1062,8924,24,7.76,Education,2022-02-18,Approved,Paid,4615.5,746,18,Married,41,West,Male
5616,1157,33054,24,6.26,Education,2021-11-28,Approved,Paid,6599.083333333333,804,12,Single,32,East,Male
5617,1202,14783,48,5.84,Home,2022-03-25,Approved,Paid,6509.75,459,7,Married,20,North,Female
5618,1017,42253,24,12.71,Car,2024-12-24,Rejected,,4285.083333333333,615,15,Single,11,South,Female
5619,1322,18233,24,15.73,Business,2021-01-06,Approved,Paid,9935.833333333334,359,3,Single,6,Central,Male
5620,1006,29484,24,16.16,Personal,2020-08-19,Approved,Defaulted,8782.333333333334,748,16,Divorced,41,North,Female
5621,1058,30068,12,11.03,Home,2022-12-11,Approved,Defaulted,7778.666666666667,427,1,Single,38,North,Male
5622,1325,5191,24,15.2,Business,2021-12-31,Approved,Paid,10294.833333333334,705,16,Married,38,East,Female
5623,1412,30074,60,17.31,Personal,2024-12-28,Rejected,,10414.75,477,12,Divorced,38,North,Female
5624,1318,9917,36,8.58,Education,2023-01-06,Approved,Defaulted,9760.166666666666,835,19,Divorced,15,North,Male
5625,1169,43599,36,10.17,Education,2021-04-25,Approved,Paid,7199.0,527,8,Married,16,East,Male
5626,1453,30832,48,17.11,Car,2023-11-30,Approved,Defaulted,11137.25,553,12,Married,23,West,Female
5627,1082,47928,24,9.4,Personal,2020-05-08,Approved,Paid,2282.0,455,15,Married,43,Central,Female
5628,1474,25706,12,16.88,Education,2024-05-20,Rejected,,7880.083333333333,767,2,Single,23,Central,Female
5629,1468,18682,24,17.75,Education,2023-04-05,Approved,Paid,3787.25,463,17,Divorced,21,East,Male
5630,1425,31762,24,13.6,Car,2021-01-21,Approved,Paid,2751.3333333333335,813,7,Single,16,Central,Female
5631,1433,28383,36,15.62,Business,2023-02-11,Approved,Paid,6401.083333333333,385,13,Single,25,West,Male
5632,1219,32796,24,14.74,Education,2023-07-12,Approved,Paid,9533.333333333334,421,1,Single,41,Central,Female
5633,1177,28666,12,14.09,Home,2023-10-11,Approved,Defaulted,8257.083333333334,741,6,Single,35,North,Male
5634,1204,30662,36,8.99,Home,2020-02-19,Approved,Defaulted,6949.5,587,13,Divorced,16,West,Male
5635,1071,39642,60,5.74,Business,2023-12-24,Approved,Paid,4449.833333333333,766,11,Divorced,19,South,Female
5636,1387,46830,48,9.46,Personal,2021-01-17,Approved,Paid,9657.25,740,10,Single,36,South,Male
5637,1266,42531,48,13.67,Car,2024-05-23,Approved,Paid,6140.666666666667,560,16,Married,11,North,Female
5638,1098,15234,48,6.33,Home,2020-10-01,Rejected,,9591.833333333334,784,17,Divorced,28,East,Female
5639,1345,14221,24,5.15,Home,2022-02-03,Approved,Paid,3542.3333333333335,497,17,Single,17,West,Male
5640,1291,16410,48,6.82,Business,2021-02-17,Approved,Paid,10926.833333333334,319,4,Married,39,North,Male
5641,1208,19519,12,14.3,Personal,2020-01-28,Approved,Paid,11773.0,821,5,Married,36,East,Female
5642,1002,6051,36,17.65,Personal,2024-09-19,Approved,Defaulted,6945.166666666667,780,14,Single,13,North,Female
5643,1124,49993,36,17.78,Business,2024-07-17,Approved,Paid,4400.833333333333,607,10,Divorced,30,Central,Male
5644,1280,14765,12,11.42,Home,2024-05-19,Rejected,,7295.916666666667,312,14,Married,10,East,Female
5645,1074,16382,48,16.3,Car,2023-01-19,Approved,Paid,10305.666666666666,552,1,Divorced,10,West,Female
5646,1166,17580,60,14.58,Home,2023-04-20,Approved,Paid,4110.166666666667,576,11,Divorced,16,West,Male
5647,1022,37323,24,11.51,Personal,2024-04-28,Approved,Paid,4442.333333333333,538,18,Married,40,West,Male
5648,1154,49757,48,12.45,Home,2024-08-04,Approved,Paid,9893.166666666666,400,16,Single,44,West,Male
5649,1427,16939,12,6.78,Car,2024-12-23,Approved,Paid,10649.75,411,18,Married,36,East,Male
5650,1439,34964,36,17.19,Education,2020-06-13,Approved,Paid,7217.5,576,8,Married,42,West,Male
5651,1295,5307,36,9.58,Home,2021-11-16,Approved,Defaulted,4783.5,431,10,Divorced,46,East,Female
5652,1219,8359,36,10.8,Business,2022-06-20,Approved,Defaulted,9533.333333333334,421,10,Single,41,Central,Female
5653,1157,34648,60,13.73,Education,2024-11-13,Approved,Paid,6599.083333333333,804,5,Divorced,32,East,Male
5654,1495,40944,48,9.34,Business,2020-07-24,Approved,Paid,4383.833333333333,461,10,Married,37,South,Male
5655,1230,39019,48,8.31,Business,2022-07-25,Approved,Paid,9547.583333333334,537,18,Single,37,West,Male
5656,1020,43134,24,13.2,Business,2022-11-26,Approved,Defaulted,3716.25,789,6,Single,20,North,Male
5657,1475,32323,60,5.32,Home,2020-07-25,Approved,Defaulted,11854.5,753,3,Single,5,Central,Male
5658,1041,11226,12,14.37,Personal,2024-04-15,Approved,Paid,6759.583333333333,588,8,Single,16,Central,Male
5659,1438,26689,48,11.68,Education,2021-02-20,Approved,Paid,3152.3333333333335,690,9,Single,43,Central,Female
5660,1148,35971,24,12.87,Car,2023-04-08,Approved,Paid,10979.333333333334,378,5,Married,31,Central,Male
5661,1108,30954,12,13.21,Personal,2021-08-23,Approved,Paid,3694.75,704,2,Married,29,Central,Female
5662,1403,29423,36,11.85,Home,2020-05-23,Approved,Defaulted,7162.333333333333,320,2,Married,40,North,Male
5663,1084,35391,24,12.57,Business,2023-10-08,Approved,Paid,3339.3333333333335,793,7,Divorced,17,South,Female
5664,1483,19330,24,13.89,Car,2021-09-13,Approved,Paid,6722.333333333333,519,17,Single,7,West,Male
5665,1367,9891,24,14.79,Education,2021-10-20,Approved,Paid,4164.333333333333,559,10,Single,12,Central,Female
5666,1322,9992,12,14.46,Personal,2022-12-08,Rejected,,9935.833333333334,359,12,Married,6,Central,Male
5667,1414,6961,24,16.31,Personal,2022-01-25,Approved,Paid,7292.25,626,2,Single,25,East,Male
5668,1309,17497,12,7.46,Car,2021-05-03,Approved,Paid,12148.25,572,10,Divorced,44,North,Female
5669,1290,37551,36,10.21,Home,2022-09-30,Approved,Defaulted,5552.25,676,1,Single,36,Central,Female
5670,1406,15848,12,17.32,Education,2020-08-23,Approved,Paid,8758.166666666666,604,4,Single,21,North,Female
5671,1323,18255,36,10.16,Car,2022-11-09,Approved,Defaulted,9226.333333333334,618,13,Divorced,24,West,Female
5672,1134,9567,24,6.62,Business,2021-06-26,Approved,Paid,7635.333333333333,491,12,Married,13,Central,Male
5673,1207,44281,60,11.83,Education,2024-05-20,Approved,Paid,4065.1666666666665,822,11,Married,42,North,Female
5674,1283,25389,48,6.42,Personal,2020-03-08,Approved,Paid,3953.3333333333335,533,10,Single,43,Central,Female
5675,1266,49523,24,7.64,Car,2023-12-09,Approved,Paid,6140.666666666667,560,15,Divorced,11,North,Female
5676,1073,48919,48,17.98,Personal,2024-06-12,Approved,Paid,5571.833333333333,681,5,Married,40,North,Male
5677,1481,21567,48,12.04,Personal,2020-05-20,Approved,Defaulted,4873.916666666667,339,17,Married,22,North,Female
5678,1352,8358,60,8.69,Personal,2021-07-14,Approved,Paid,7659.5,436,5,Married,25,South,Male
5679,1048,27999,36,17.93,Home,2022-12-26,Approved,Paid,8150.416666666667,735,2,Single,6,South,Male
5680,1326,47358,12,17.57,Personal,2024-02-05,Approved,Paid,3364.3333333333335,408,9,Divorced,27,South,Female
5681,1233,15988,36,10.73,Business,2023-01-15,Approved,Paid,12455.583333333334,555,6,Single,42,West,Female
5682,1443,45446,36,8.39,Business,2024-12-08,Approved,Paid,9181.583333333334,367,18,Married,45,East,Male
5683,1100,36521,36,15.9,Education,2021-08-09,Approved,Paid,10370.083333333334,818,14,Divorced,28,South,Male
5684,1059,10698,24,14.3,Personal,2022-07-22,Approved,Paid,10828.833333333334,391,19,Single,24,North,Male
5685,1258,6273,48,13.93,Personal,2024-02-21,Rejected,,3387.4166666666665,580,14,Married,31,East,Female
5686,1413,32543,60,16.61,Car,2021-10-18,Rejected,,6738.333333333333,789,8,Married,5,Central,Female
5687,1452,36349,24,13.96,Home,2023-10-16,Approved,Defaulted,8436.666666666666,365,17,Single,40,South,Female
5688,1065,16241,12,8.69,Education,2021-08-22,Approved,Paid,7861.5,553,3,Married,40,West,Male
5689,1083,14497,24,14.02,Personal,2024-06-22,Approved,Paid,7276.666666666667,489,10,Married,30,East,Male
5690,1154,46875,48,8.98,Car,2023-09-25,Approved,Paid,9893.166666666666,400,17,Divorced,44,West,Male
5691,1473,37703,36,14.87,Home,2022-02-12,Approved,Defaulted,6695.833333333333,509,11,Married,25,West,Male
5692,1266,49041,36,13.06,Education,2024-04-19,Approved,Paid,6140.666666666667,560,8,Single,11,North,Female
5693,1309,36954,36,6.01,Education,2020-04-01,Rejected,,12148.25,572,1,Divorced,44,North,Female
5694,1079,13002,36,11.67,Personal,2020-12-13,Approved,Defaulted,8919.583333333334,398,13,Single,5,West,Male
5695,1315,9247,24,9.46,Education,2023-06-24,Approved,Paid,10437.666666666666,635,4,Married,8,Central,Male
5696,1150,46988,36,9.27,Car,2021-07-22,Approved,Paid,9979.5,766,7,Divorced,26,North,Female
5697,1435,26698,48,12.83,Education,2024-05-16,Rejected,,5085.083333333333,593,14,Divorced,15,West,Female
5698,1048,24738,60,9.19,Business,2023-11-02,Approved,Paid,8150.416666666667,735,5,Divorced,6,South,Male
5699,1405,15703,60,15.1,Car,2023-08-19,Approved,Paid,4833.5,430,11,Divorced,43,Central,Female
5700,1379,22570,60,5.92,Home,2020-07-27,Approved,Paid,4395.583333333333,462,17,Single,22,West,Female
5701,1248,17392,36,13.59,Home,2021-02-22,Rejected,,9102.25,577,5,Married,30,South,Male
5702,1278,49724,36,15.52,Personal,2024-06-25,Approved,Paid,3978.0,365,3,Married,38,Central,Female
5703,1356,37299,48,13.75,Personal,2021-06-26,Rejected,,10936.583333333334,437,5,Divorced,10,North,Male
5704,1098,20641,60,11.46,Business,2021-08-24,Approved,Paid,9591.833333333334,784,15,Married,28,East,Female
5705,1414,18998,12,17.35,Home,2020-03-15,Approved,Paid,7292.25,626,19,Single,25,East,Male
5706,1025,11305,24,8.9,Home,2021-06-30,Approved,Paid,4257.166666666667,457,16,Married,27,East,Female
5707,1493,37726,12,5.25,Home,2024-09-24,Approved,Paid,9486.583333333334,832,8,Single,34,Central,Male
5708,1284,23782,36,10.62,Home,2021-08-05,Approved,Paid,5017.083333333333,613,13,Single,6,North,Male
5709,1449,17721,24,5.43,Education,2023-10-15,Rejected,,3717.5833333333335,357,16,Married,5,Central,Male
5710,1369,44763,24,17.4,Car,2022-03-08,Approved,Paid,4304.5,612,3,Single,17,West,Male
5711,1301,17427,12,7.73,Car,2023-05-09,Approved,Paid,3434.0833333333335,453,1,Single,11,North,Male
5712,1068,25566,24,15.26,Business,2023-12-03,Approved,Paid,3612.8333333333335,766,9,Single,36,West,Male
5713,1007,7230,48,15.07,Education,2023-04-19,Approved,Paid,9647.333333333334,479,9,Single,20,North,Male
5714,1305,11511,24,7.83,Home,2020-03-25,Approved,Defaulted,9684.833333333334,337,17,Divorced,33,East,Female
5715,1137,47229,36,13.08,Home,2024-11-16,Approved,Paid,2897.0,692,2,Married,19,Central,Male
5716,1164,31177,36,5.63,Personal,2024-03-16,Approved,Paid,3734.1666666666665,316,9,Divorced,22,Central,Female
5717,1083,9765,48,11.29,Personal,2024-02-09,Approved,Paid,7276.666666666667,489,19,Single,30,East,Male
5718,1385,25354,12,5.19,Business,2020-06-20,Rejected,,9241.333333333334,527,13,Married,32,North,Male
5719,1138,28929,60,16.97,Home,2024-11-20,Approved,Paid,12152.666666666666,724,5,Single,20,South,Male
5720,1420,33820,36,17.69,Business,2024-01-17,Rejected,,3761.0,476,9,Married,29,Central,Female
5721,1073,34523,60,7.89,Education,2020-01-31,Approved,Defaulted,5571.833333333333,681,13,Divorced,40,North,Male
5722,1237,10552,60,7.71,Car,2021-12-21,Approved,Paid,8825.75,765,1,Married,28,South,Female
5723,1046,5627,24,14.8,Home,2021-08-15,Approved,Paid,10936.083333333334,537,15,Single,12,South,Female
5724,1106,16989,12,8.29,Education,2023-11-09,Approved,Paid,5139.5,482,4,Married,44,West,Female
5725,1416,18780,24,16.64,Home,2022-12-12,Rejected,,2258.3333333333335,653,4,Married,10,East,Male
5726,1288,11589,36,12.46,Personal,2020-11-09,Approved,Defaulted,6675.25,717,10,Divorced,41,North,Male
5727,1262,39812,24,9.56,Business,2020-08-10,Approved,Paid,6147.166666666667,435,6,Single,30,South,Female
5728,1176,33128,24,15.83,Personal,2020-07-10,Rejected,,10712.166666666666,790,12,Married,37,North,Female
5729,1166,43652,36,11.41,Car,2022-04-27,Approved,Paid,4110.166666666667,576,16,Divorced,16,West,Male
5730,1145,32790,12,16.85,Personal,2020-08-21,Approved,Defaulted,2691.25,531,3,Married,45,West,Female
5731,1330,45953,12,17.06,Home,2022-10-21,Approved,Paid,9580.25,416,14,Single,29,Central,Female
5732,1370,5249,36,7.15,Personal,2020-02-11,Rejected,,8814.083333333334,481,1,Married,27,West,Male
5733,1283,24309,12,5.03,Home,2022-06-22,Approved,Paid,3953.3333333333335,533,10,Married,43,Central,Female
5734,1054,30901,24,17.79,Car,2023-03-29,Approved,Paid,3823.1666666666665,836,15,Married,23,East,Female
5735,1178,28576,36,16.78,Personal,2021-07-05,Approved,Defaulted,3919.25,560,7,Married,24,Central,Male
5736,1419,36508,36,5.72,Business,2020-06-15,Rejected,,4431.0,722,4,Single,28,Central,Female
5737,1244,14175,48,15.83,Business,2024-07-29,Approved,Defaulted,10175.166666666666,706,14,Divorced,30,South,Male
5738,1341,30464,36,10.95,Business,2023-09-16,Approved,Paid,2570.1666666666665,602,16,Divorced,19,Central,Male
5739,1127,21260,36,8.37,Personal,2024-03-08,Approved,Defaulted,2958.5833333333335,845,14,Married,9,South,Female
5740,1409,40440,36,16.42,Personal,2024-09-08,Rejected,,4306.0,744,3,Single,24,South,Female
5741,1412,34546,48,7.56,Personal,2021-11-21,Rejected,,10414.75,477,17,Single,38,North,Female
5742,1367,45047,48,17.31,Home,2022-07-15,Rejected,,4164.333333333333,559,14,Single,12,Central,Female
5743,1271,46430,48,7.67,Car,2024-02-17,Approved,Paid,9506.75,523,18,Single,18,North,Female
5744,1132,6987,36,12.98,Business,2023-09-16,Approved,Paid,2990.5,696,3,Single,39,East,Male
5745,1093,30105,12,7.9,Home,2024-12-17,Approved,Paid,11385.666666666666,719,19,Single,18,South,Female
5746,1379,17948,24,12.09,Business,2024-04-30,Rejected,,4395.583333333333,462,3,Married,22,West,Female
5747,1073,18026,12,13.89,Home,2021-04-10,Approved,Paid,5571.833333333333,681,12,Divorced,40,North,Male
5748,1411,7773,60,7.47,Personal,2021-10-24,Approved,Paid,2941.0833333333335,460,5,Divorced,35,Central,Male
5749,1410,14878,36,11.77,Business,2024-08-16,Approved,Paid,2434.4166666666665,724,10,Married,21,North,Female
5750,1403,47946,48,11.1,Personal,2024-01-10,Approved,Paid,7162.333333333333,320,9,Divorced,40,North,Male
5751,1248,15377,24,5.92,Business,2022-09-10,Approved,Defaulted,9102.25,577,1,Single,30,South,Male
5752,1348,12347,48,15.64,Education,2021-01-27,Approved,Defaulted,8811.833333333334,698,13,Single,26,East,Female
